@relation Nelson.160317.withFert.singleSheet

@attribute id numeric
@attribute year numeric
@attribute tropical numeric
@attribute tons_ha numeric
@attribute Bcals_ha numeric
@attribute soilscore numeric
@attribute ha numeric
@attribute rice numeric
@attribute wheat numeric
@attribute sugar numeric
@attribute grains numeric
@attribute oil numeric
@attribute fruits numeric
@attribute roots numeric
@attribute other numeric
@attribute davg numeric
@attribute navg numeric
@attribute pavg numeric
@attribute irr numeric
@attribute landd numeric
@attribute eqp numeric
@attribute fert numeric

@data
215,1986,1,2.509407,4.509102,1.968887,6901540,3.966651,0.572336,0.160399,44.055385,15.000275,5.55818,14.30985,16.376925,27.366947,16.60711,117.698893,0.020865,0.000639,0.000053,6.155003
215,1987,1,2.386449,4.342049,1.9688,6935750,5.063475,0.569513,0.194745,40.017302,15.55304,5.614389,14.128969,18.858566,28.181036,17.298567,109.313793,0.020762,0.000636,0.000054,6.89774
215,1988,1,2.427164,4.366816,1.96825,6649048,5.188713,0.807634,0.220407,39.172074,15.419049,5.994843,13.702714,19.494565,28.417394,17.237874,103.934076,0.021808,0.000663,0.000057,6.195022
215,1989,1,2.470997,4.453336,1.967214,7004249,5.501089,0.825927,0.217982,39.553991,14.019776,5.307493,14.036337,20.537405,26.936494,16.566782,119.172014,0.020844,0.00063,0.000055,6.324732
215,1990,1,2.788821,5.033011,1.968193,6322052,6.081886,0.822676,0.243212,34.676194,16.276393,6.445059,14.750084,20.704496,27.786067,17.054355,128.456832,0.023252,0.000698,0.000063,7.40266
215,1991,1,2.491355,4.565487,1.967895,6947194,5.307179,0.724033,0.232741,38.973649,17.0568,5.431704,12.547555,19.726338,28.234308,17.023029,111.759162,0.021304,0.000635,0.000058,7.150945
215,1992,1,2.422549,4.394224,1.967465,6799661,4.508607,0.64665,0.247527,42.694055,15.89719,5.831967,13.470922,16.703083,27.889665,17.662408,101.229416,0.021913,0.000654,0.000061,7.047851
215,1993,1,2.370353,4.420158,1.967718,6835153,5.17472,0.643219,0.246344,40.865215,16.4116,5.867067,13.26576,17.526074,27.355555,16.859609,110.049232,0.021945,0.000651,0.000062,5.310781
215,1994,1,2.61458,4.974922,1.965631,5986501,5.889918,0.815167,0.24759,35.815462,15.840305,6.25073,15.866764,19.274063,27.514271,16.976195,122.92688,0.025056,0.000743,0.000073,5.996825
215,1995,1,2.600014,4.765345,1.965573,6263441,6.290472,0.870129,0.212487,36.21099,16.641236,5.401424,14.600249,19.773013,27.992138,17.176988,106.287248,0.023948,0.00071,0.000073,4.31073
215,1996,1,2.433818,4.568914,1.968147,6937920,7.399912,0.863371,0.213983,35.73117,17.19622,4.851454,13.20106,20.542828,27.909959,17.091348,125.552176,0.02162,0.000641,0.000067,4.499043
215,1997,1,2.170578,4.020962,1.968009,7086955,6.198713,0.79865,0.211656,35.874364,16.748731,7.464588,13.551109,19.152189,27.939018,17.633147,92.077059,0.021871,0.000625,0.000067,5.641351
215,1998,1,2.032815,3.634341,1.968453,8030279,8.150402,1.237815,0.136982,36.798223,12.414924,8.731826,14.385665,18.144164,28.03575,17.359795,145.865261,0.019302,0.000549,0.00006,3.842457
215,1999,1,2.501496,4.6122,1.967552,6506124,5.826818,0.881785,0.215182,27.905601,16.314767,8.307127,15.006938,25.541782,28.076887,17.261399,123.514001,0.024131,0.000674,0.000075,3.224654
215,2000,1,2.179038,4.17491,1.968346,7198619,5.77333,0.996024,0.208373,27.895628,14.658756,8.94309,17.621435,23.903363,28.359253,17.257176,75.907997,0.022226,0.000607,0.000069,3.112264
215,2001,1,2.332609,4.394915,1.968718,7329465,5.537376,0.711102,0.218297,23.749892,20.222513,9.573864,16.930431,23.056526,27.94242,17.46802,95.220704,0.023467,0.000602,0.000069,1.074294
215,2002,1,2.489223,4.357428,1.969813,8939009,6.327323,0.343103,0.184584,30.58688,17.432648,8.757347,13.00256,23.365554,28.205602,17.630772,134.625073,0.020584,0.000504,0.000058,0.799641
216,1975,1,3.646737,10.120425,2.081941,13552017,61.666097,0,2.237305,10.161735,3.830515,3.419085,3.59317,15.092093,31.978485,23.813885,227.303941,0.178497,0.000418,0.000042,13.29315
216,1976,1,4.30507,11.974114,2.081809,13582667,60.128103,0,2.750564,9.20585,3.899676,3.56307,5.093757,15.358979,32.077706,23.630403,198.946816,0.18023,0.000424,0.000043,17.456071
216,1977,1,4.373294,12.54625,2.08171,14673818,59.630016,0,3.367086,7.6773,4.09712,3.408861,5.740762,16.078856,33.085403,24.07066,164.76158,0.175551,0.000408,0.000042,18.543231
216,1978,1,4.28217,11.474994,2.081492,15539796,57.497537,0,3.601592,9.424796,3.901023,3.249399,6.860791,15.464862,32.181565,24.168751,222.851394,0.167312,0.000393,0.000043,18.526627
216,1979,1,4.04903,11.089372,2.0814,15339420,56.416735,0,3.287738,10.331975,4.135209,3.510335,5.25851,17.059498,32.69351,24.509485,193.64861,0.184883,0.000403,0.000044,18.870661
216,1980,1,3.911696,9.709806,2.081225,16037916,57.36456,0,2.653711,9.848075,4.206288,3.710894,7.067726,15.148745,32.518635,24.193518,221.833972,0.187992,0.00039,0.000046,17.155533
216,1981,1,4.305677,11.410566,2.081127,16435408,55.398868,0,2.777686,10.533447,4.687976,3.385313,7.655222,15.561488,31.601483,23.450676,203.704217,0.192937,0.000389,0.000048,19.054471
216,1982,1,4.917152,13.908286,2.081059,16184050,55.239696,0,3.789632,9.52937,4.366299,3.435327,6.795048,16.844628,31.988525,23.541165,187.916604,0.20514,0.000402,0.000056,19.877596
216,1983,1,4.576222,12.649034,2.081108,17042849,56.363874,0,3.386523,10.664532,4.502187,3.283946,6.035493,15.763444,32.8579,23.993895,208.595953,0.203722,0.000384,0.000054,28.205378
216,1984,1,4.545565,12.479488,2.081216,17523128,54.954287,0,3.058255,11.540942,4.61893,3.101027,7.692063,15.034496,31.803019,23.374589,190.419946,0.20881,0.000376,0.000054,25.434957
216,1985,1,4.523598,12.420851,2.080645,18270583,53.819136,0,2.906574,12.096308,4.864727,3.128647,7.593781,15.590827,31.55932,23.355233,178.41301,0.209189,0.000366,0.000053,24.553075
216,1986,1,4.415048,12.335127,2.080203,17119396,53.705283,0.001028,3.189254,11.675762,5.482466,3.379722,7.096816,15.46967,32.048242,23.703797,204.360516,0.228513,0.000394,0.00006,32.828261
216,1987,1,4.701597,13.006603,2.079533,16651028,54.934026,0.001922,3.123849,9.111449,5.842486,3.444154,8.298659,15.243455,33.061629,24.143993,181.442207,0.239985,0.000408,0.000064,37.829496
216,1988,1,4.90349,13.485333,2.079118,18247960,54.285137,0.003261,3.127111,10.739118,6.09118,3.219149,8.535146,13.999899,32.050718,23.741446,215.550098,0.225833,0.000368,0.000061,42.226802
216,1989,1,5.486273,15.516394,2.078965,18415864,53.644184,0.00265,3.58126,10.254463,6.663798,3.249758,8.711294,13.892593,32.176576,23.585366,206.047426,0.225784,0.000362,0.000063,44.462915
216,1990,1,5.304198,15.013959,2.079087,16996472,51.727735,0.004413,4.038485,10.203194,6.711858,3.530256,8.814912,14.969148,32.335244,23.746156,185.575145,0.249346,0.00039,0.000071,61.412215
216,1991,1,5.832095,17.153793,2.079146,17138003,52.823891,0.00503,4.566226,9.29568,6.259854,3.870352,8.431257,14.74771,32.931415,24.476913,195.940772,0.253764,0.000387,0.000072,56.138396
216,1992,1,6.244063,18.597035,2.079252,17210891,53.220255,0.005601,5.32593,8.204078,6.197936,4.15344,8.497689,14.395071,33.268266,24.374891,188.431589,0.257569,0.00038,0.000076,64.947248
216,1993,1,5.846238,17.092275,2.079352,17159189,52.450031,0.006993,5.779294,7.982662,6.453102,4.495282,8.459491,14.373144,33.308877,24.321308,163.361846,0.264406,0.000379,0.000081,84.794217
216,1994,1,5.857039,17.069375,2.079584,17040312,52.670573,0.005868,4.691933,8.956702,6.536453,4.218062,8.194422,14.725986,32.076722,24.231265,229.675836,0.269361,0.000377,0.000088,79.810745
216,1995,1,6.549204,20.211454,2.079644,16903478,53.911686,0.005922,5.45867,8.296281,5.806977,4.087958,7.449709,14.982798,32.73017,24.125972,231.612605,0.296034,0.00038,0.000096,89.15325
216,1996,1,7.026788,22.04961,2.079725,17111644,54.157274,0.006428,5.756338,8.535796,5.683639,3.970922,7.260051,14.629553,32.275027,23.831787,178.709072,0.299211,0.000369,0.000104,88.813909
216,1997,1,6.815904,21.339652,2.080053,17617107,56.267979,0.006533,5.564256,7.436732,5.287559,4.14127,7.068686,14.226984,33.077765,24.178412,188.41154,0.297438,0.000352,0.00011,84.066016
216,1998,1,6.31003,19.469286,2.080217,17110489,55.588826,0.007013,5.362792,8.68659,5.377754,4.2828,6.197187,14.497037,33.698529,24.548165,196.156272,0.313083,0.000356,0.000104,95.67231
216,1999,1,6.614012,20.6098,2.080366,17522841,56.89671,0.007019,5.236023,7.432539,5.358035,4.521527,6.178724,14.369422,31.869227,23.872073,211.228998,0.312449,0.000347,0.000101,100.613137
216,2000,1,7.036468,21.914952,2.080505,17532985,56.414809,0.00697,5.210972,7.452308,5.712889,4.560028,6.549404,14.09262,32.023798,23.969076,237.721454,0.318828,0.000342,0.000101,89.025685
216,2001,1,6.780857,21.220188,2.080536,17657250,57.343584,0.005663,4.966929,7.283767,5.41816,4.412035,6.038721,14.531142,32.12055,23.953059,222.913804,0.32338,0.000338,0.000101,95.375667
216,2002,1,7.306581,23.471334,2.081118,17529243,56.979585,0.005602,5.768475,6.971602,5.471759,4.25683,5.730413,14.815734,32.295068,24.056958,206.208314,0.332587,0.000337,0.000101,97.015427
217,1975,1,2.605686,6.086745,1.260585,549455,1.961944,0,0,45.772629,13.777288,0.227498,12.3668,25.89384,30.738878,21.051555,137.793964,0.00182,0.001274,0.000037,4.169586
217,1976,1,2.399972,5.68459,1.260028,575170,2.016795,0,0,45.030165,14.62698,0.22602,12.575412,25.524628,30.582,20.95903,118.902564,0.001739,0.001341,0.000036,4.932455
217,1977,1,2.188949,5.217036,1.260121,597358,2.603129,0,0,46.613588,11.91212,0.220973,12.856612,25.793578,31.544476,21.874533,92.491542,0.001674,0.00143,0.000035,1.531745
217,1978,1,2.310031,5.188046,1.260464,636300,2.514537,0,0,51.909477,10.598774,0.212164,12.006915,22.758133,30.567784,21.142204,146.854717,0.001572,0.001508,0.000034,2.830426
217,1979,1,2.078163,4.696311,1.260124,766759,2.386669,0,0,46.546568,13.890805,0.176066,13.902673,23.097218,31.091868,21.854298,171.292403,0.001304,0.001375,0.000029,3.969957
217,1980,1,1.82047,4.15616,1.259614,866076,2.124525,0,0,50.75767,13.60227,0.158185,11.823443,21.533907,31.247707,21.793962,138.773845,0.001155,0.001281,0.000028,3.063242
217,1981,1,1.953318,4.378398,1.259047,808874,2.237679,0,0,46.290275,15.038683,0.17308,13.388983,22.8713,31.797095,22.321269,142.372167,0.002473,0.001371,0.000031,2.737138
217,1982,1,1.870218,4.301796,1.259876,821130,3.458648,0,0,38.909795,11.262528,0.170497,22.347253,23.851278,31.488315,22.265159,111.724609,0.003654,0.001364,0.000031,3.395321
217,1983,1,1.647052,3.662938,1.259668,847400,2.560774,0,0,42.565494,11.659193,0.171112,18.810479,24.232948,32.326384,22.779743,113.717946,0.00472,0.001335,0.000031,3.612226
217,1984,1,1.708286,3.816651,1.260061,936200,2.253792,0,0,49.63683,11.482589,0.154881,12.550737,23.921171,31.934337,22.417337,159.120642,0.005341,0.001232,0.000029,7.37022
217,1985,1,1.842602,3.967466,1.260279,902170,2.405312,0,0,45.70735,15.536096,0.853498,11.184145,24.313599,31.551122,22.477663,150.025015,0.007759,0.001285,0.000031,10.862698
217,1986,1,1.740551,3.935137,1.260083,940338,1.830193,0,0,46.785837,16.0169,0.825767,10.903207,23.638096,31.804405,22.377821,120.36253,0.007444,0.001332,0.000031,11.804266
217,1987,1,1.626637,3.549098,1.259861,974087,1.591234,0,0,50.206398,15.574379,0.797157,9.831873,21.998959,32.723968,23.155159,124.380353,0.007186,0.001291,0.00003,11.16738
217,1988,1,1.657349,3.377777,1.259828,1068135,2.359252,0,0,53.064453,14.745795,0.726968,10.028227,19.075304,31.798598,22.726714,156.044549,0.006553,0.001184,0.000029,11.403989
217,1989,1,1.718827,3.563928,1.259651,1098144,1.812148,0,0,53.61774,14.755715,0.707102,9.155448,19.951846,32.091812,22.374457,149.46369,0.006374,0.001151,0.000029,11.382842
217,1990,1,1.735367,3.371276,1.260379,1160472,1.654499,0,0,53.620079,14.269539,0.622247,11.194324,18.639312,32.402525,22.635969,119.454551,0.006032,0.001099,0.000028,9.909761
217,1991,1,1.785004,3.543215,1.261008,1066926,2.380671,0,0,54.361783,13.442076,0.778217,10.622574,18.414679,30.883676,22.109982,176.316527,0.006561,0.001196,0.00003,11.007324
