id,year,tropical,tons_ha,Bcals_ha,soilscore,ha,rice,wheat,sugar,grains,oil,fruits,roots,other,davg,navg,pavg,irr,landd,eqp,fert
20,1989,0,0.598732488,1.034295624,2.389596958,314790,0,0.158836049,0,84.1831062,0.762413037,0.74017599,2.66844563,11.48702309,29.13946225,15.6852533,55.7513733,0.004765081,0.00052759,0.000442231,2.85904889
20,1990,0,0.673430457,1.079040855,2.389178884,254246,0,0.150248185,0,79.60793877,1.08910268,0.957340528,3.461214729,14.73415511,30.31740903,15.80725576,39.89300033,0.005506478,0.000660502,0.000640718,3.5398787
20,1991,0,0.913691395,1.420737316,2.365572724,187826,0,0.134699136,0,71.34262562,1.647801689,1.302269121,4.877918925,20.69468551,29.97950422,15.72288229,56.57187946,0.007453707,0.000696389,0.000882253,4.791668885
20,1992,0,1.077132472,1.409364606,2.350708308,127106,0,0.187245291,0,58.84852013,1.75522792,1.602599405,7.474076755,30.1323305,31.91014196,16.52585762,22.17340285,0.01085708,0.000907353,0.001305288,7.080704294
20,1993,0,1.090592518,1.763588425,2.379974367,152198,0,0.172801219,0,69.24401109,1.630770444,1.473738157,5.829248742,21.64943035,30.44290768,16.36740288,29.14264256,0.009067136,0.000961051,0.001091342,6.570388573
20,1994,0,0.607727883,0.977430559,2.3895782,299254,0,0.095236822,0,81.40242069,0.894223636,0.817700014,3.241393599,13.54902524,30.41957918,15.90792861,42.42339094,0.004611467,0.000535331,0.000555648,3.341642885
20,1995,0,0.987433385,1.532647957,2.37944086,187083,0,0.127216262,0,71.19513799,1.640448357,1.14227375,5.291768894,20.60315475,31.1827574,17.27516355,39.08942963,0.005345221,0.000773614,0.000889284,12.208485
20,1996,0,0.678916044,1.195534996,2.378027473,328316,0,0.078278244,0,83.27586837,1.516831345,0.743186442,2.000511702,12.3853239,29.73375735,16.3914914,57.67863207,0.004264185,0.000440825,0.000507012,10.17617174
20,1997,0,0.836675314,1.175873134,2.366244601,212399,0,0.125706807,0,73.1966723,4.237308085,1.10593741,4.849363698,16.4850117,29.42803262,15.88895057,57.9244422,0.006591368,0.000651604,0.000786633,17.89085636
20,1998,0,1.218444546,1.555495259,2.347959462,115709,0,0.259271103,0,49.54757193,13.6307461,1.737116387,9.506607092,25.3186874,31.85873307,16.73665962,46.4049403,0.012099318,0.00100891,0.00144898,36.71278812
20,1999,0,1.114420389,1.55281889,2.351577801,139171,0,0.207658205,0,63.03755811,5.736108816,1.530491266,8.315669213,21.17251439,30.77126943,16.59464733,48.38182561,0.010059567,0.000861099,0.001205567,33.05286302
20,2000,0,0.705572763,0.936128822,2.385848918,231806,0,0.161773207,0,80.12821066,2.90328982,1.013778763,4.722483456,11.07046409,29.23927619,16.32795644,75.03972033,0.006039533,0.000663788,0.000724054,19.84418005
20,2001,0,1.105254114,1.523452336,2.332206163,157134,0,0.222739827,0,60.6978757,4.629170008,1.540723204,7.636794074,25.27269719,30.69722192,16.99599956,58.0424866,0.008909593,0.000683875,0.001066606,29.27437728
20,2002,0,1.173940409,1.608220633,2.347436447,158882,0,0.215883486,0,59.21186793,5.512266965,1.592376732,7.71453028,25.75307461,31.0363558,16.3819502,43.84706711,0.00906333,0.000763963,0.001055626,28.95230423
21,1975,1,4.180393251,11.270723,2.363353075,43490535,12.2009766,6.740570103,4.527950737,25.36359923,24.43080546,2.435279308,5.524303162,18.7765154,28.78978077,18.44338576,149.599718,0.02529286,0.000525294,0.000265638,45.47417041
21,1976,1,4.450419423,12.26683558,2.366362578,44704129,14.89007872,7.918485561,4.682967875,25.36129269,23.79748636,2.440036355,5.476583606,15.43306883,28.78555987,18.35189982,139.7751682,0.026843158,0.000529488,0.000275201,56.55274035
21,1977,1,4.635877221,12.95542648,2.369144732,47263945,12.67793029,6.671745238,4.80289997,25.63781335,25.03150128,2.421507557,5.302198113,17.4544042,29.18576308,19.02384218,157.8171946,0.02750511,0.000518265,0.000272713,67.89306309
21,1978,1,4.660053336,13.50085637,2.371691529,46969371,11.97273857,5.985155731,5.091530819,24.23350954,26.65339078,2.501589813,5.272702076,18.28938267,29.14009534,18.96192832,144.1983337,0.029806658,0.000529622,0.000306049,68.60611355
21,1979,1,4.83352841,14.04800979,2.37409778,48207553,11.30961781,7.945933286,5.262619324,23.95638086,26.5034755,2.550272568,5.032707219,17.43899343,28.98934892,18.69777396,154.6499448,0.031115456,0.00053221,0.000328503,73.99336365
21,1980,1,5.122558546,14.72127562,2.376290574,49647415,12.57495481,6.288565074,5.252297627,23.54465988,27.09783782,2.759162788,4.633048871,17.84947313,29.34033589,19.076215,160.462662,0.032227257,0.000525339,0.000349927,84.6070032
21,1981,1,5.390905143,15.4560259,2.38320455,48884023,12.48213552,3.927950038,5.78078445,24.18511668,26.50507713,2.863137921,4.792866577,19.46293168,29.40833151,19.03022148,141.4470557,0.034776189,0.000546784,0.000368413,56.31259113
21,1982,1,5.734228254,17.08542904,2.389848858,51325960,11.73803666,5.509745945,6.009239769,25.34461119,24.90724966,2.839592284,4.689848958,18.96167553,29.11098922,18.84612002,151.7234211,0.035069972,0.000540305,0.000364015,53.17155295
21,1983,1,6.972436975,21.50332664,2.396387853,45391825,11.25367839,4.139688149,7.66391305,24.37124747,25.93735546,3.319870924,5.130549389,18.18369717,29.40436937,19.44674486,171.3417019,0.041857757,0.000619328,0.000426436,50.381561
21,1984,1,6.654382676,20.29368436,2.402741873,49900965,10.72418139,3.490253144,7.326130867,24.80904528,26.74338462,3.23198359,4.194650344,19.48037077,29.42317451,19.37246516,151.6095916,0.040079385,0.000571885,0.000401346,69.04429604
21,1985,1,7.078449369,21.71514294,2.409032392,51984395,9.146379409,5.149102918,7.525412193,23.54880152,28.24916593,3.398879606,4.095402091,18.88685633,29.07075329,19.04587888,185.0240783,0.040396738,0.000557998,0.000398737,61.62210794
21,1986,1,6.601725106,20.39347739,2.407170125,53790305,10.39393623,7.2461385,7.333440478,23.94886588,24.56654968,3.479247794,4.297428691,18.73439275,29.60542678,19.4077293,148.9354551,0.040899564,0.000560382,0.000393256,73.08008386
21,1987,1,7.377445595,22.72738565,2.405450852,53727987,11.16740145,6.430242771,8.019433149,25.98796787,21.89176006,3.627654987,4.112949551,18.76259016,29.60768571,19.57217787,147.2237619,0.04280823,0.000572253,0.000400038,72.34963037
21,1988,1,6.943239596,21.3047644,2.403787376,55661285,10.70938265,6.245436123,7.389750344,24.41789657,24.67068628,3.721178913,3.629556881,19.21611224,29.57914878,19.49617983,157.108758,0.044016231,0.000565032,0.000392162,66.98079284
21,1989,1,7.043327717,21.14593185,2.401748175,55479452,9.470461244,5.9162805,7.331903711,24.13878025,26.9796158,3.999936769,3.83347514,18.32954659,29.2566682,19.0894254,150.2505572,0.045962963,0.000574547,0.000399497,60.60449191
21,1990,1,7.517787114,22.9992429,2.399857689,51368563,7.683084302,5.219125947,8.317538491,23.03883798,27.43663668,4.441085884,4.247782832,19.61590789,29.53787791,19.54757646,140.6290855,0.05256133,0.000638399,0.000437961,62.44675367
21,1991,1,7.500595431,22.884974,2.388832136,51569402,7.992336231,3.974178332,8.165597887,26.38205694,23.51941564,4.720095455,4.249512143,20.99680737,29.3635497,19.2453105,150.8955377,0.052356628,0.000647257,0.000442984,65.67460294
21,1992,1,7.887172177,23.84254462,2.391234102,51637999,9.076687886,3.787172311,8.138580273,26.89001563,23.14185528,4.880696481,4.027274566,20.05771757,29.28033315,19.16580146,157.9908986,0.052287076,0.00064472,0.000449111,68.46779636
21,1993,1,8.011574111,23.678182,2.4428368,47584908,9.27041826,3.114916183,8.119591195,25.95402517,25.74756896,5.004490079,4.306667988,18.48232217,29.66483359,19.22389275,133.339469,0.056740679,0.000703938,0.000494582,93.51704536
21,1994,1,8.37188103,25.37592759,2.420181813,52256758,8.448285292,2.581197249,8.315211594,27.27679356,25.31567305,4.64175179,4.02773934,19.39334813,29.52521664,19.10136472,167.5007833,0.050825962,0.000641887,0.000465991,96.0220303
21,1995,1,8.833853674,26.63559727,2.428856351,51695263,8.460233581,1.924226597,8.819105921,27.73473655,25.84160564,4.65538593,4.263456402,18.30124938,29.67446083,19.47626762,174.3617643,0.051378015,0.000694522,0.000477693,81.35948549
21,1996,1,9.741453563,30.14545727,2.410579826,46566803,6.987316694,3.856781837,10.20104386,26.58621207,24.84108261,5.41062267,3.745550237,18.37139002,29.62838376,19.48076366,166.1828909,0.05703634,0.000769093,0.000539481,107.8021182
21,1997,1,9.864107923,30.34132517,2.420412291,48535957,6.30075142,3.134871741,9.91858469,27.13325092,26.14824922,5.397221281,3.712552737,18.25451799,29.45002945,19.27427212,171.7248065,0.056782645,0.000745204,0.000520462,120.3211054
21,1998,1,10.2992579,31.9704692,2.439195103,47627661,6.429457033,2.958049945,10.46832848,23.66734113,30.75782369,5.350575583,3.832440984,16.53598315,30.12569656,20.24593441,180.1541308,0.06042707,0.000768237,0.00053313,122.8508786
21,1999,1,9.874216868,30.15526438,2.438471686,49866925,7.646892204,2.506190225,9.823826113,24.71885924,28.74369133,5.135899196,3.641309345,17.78333234,29.81509803,19.59300831,144.9352574,0.061222945,0.000746872,0.000509142,117.7087218
21,2000,1,9.650957734,29.26673292,2.444356432,50691520,7.210851046,2.102718561,9.559764631,24.6237201,29.90705941,4.684888123,3.83271995,18.07827818,29.59983587,19.37480272,157.9480813,0.06367929,0.00074599,0.000500763,129.5680224
21,2001,1,10.20486366,30.73056866,2.457142848,51164081,6.142277822,3.376177127,9.689590633,25.84605008,30.39586893,4.632853662,3.693708483,16.22347326,29.95940371,19.96068656,154.9653583,0.066511504,0.000761245,0.000496028,133.6484476
21,2002,1,10.06618785,30.5456871,2.446136257,54057356,5.81950401,3.893827142,9.435311635,23.27418677,32.91448439,4.399473404,3.524569348,16.7386433,30.01598701,19.84479488,163.0339688,0.066188957,0.000732176,0.000469419,142.1083192
23,1975,1,20.42682614,73.37673517,1.059086006,42891,10.37746847,0,47.1753981,26.41812968,0,9.785269637,0.233149146,6.010584971,29.90672108,21.13802753,183.223343,0.023314915,0.000472593,0.000160407,48.96132056
23,1976,1,15.56247119,54.24170354,1.059292389,45565,9.415121255,0,47.07121694,27.58037968,0,10.11741468,0.263360035,5.552507407,30.05332116,21.31911379,171.5544394,0.02194667,0.000444859,0.000156041,19.75200263
23,1977,1,23.22079086,84.46031307,1.059711042,44635,7.706956424,0,48.7420186,28.37683432,0,9.118404839,0.29125126,5.764534558,29.85742322,21.483216,163.1413493,0.022403943,0.00046309,0.000165341,13.59919346
23,1978,1,27.6838914,101.1524221,1.059709776,44529,5.906263334,0,53.08899818,25.44633834,0,9.54434189,0.31440185,5.699656404,29.88836476,21.63873711,210.1148775,0.022457275,0.000464192,0.000170675,36.20112736
23,1979,1,24.84995545,90.8649546,1.060127608,43767,6.379235497,0,55.2745219,23.11558937,0,8.339616606,0.319875705,6.57116092,29.72549596,21.61895769,270.8419417,0.022848265,0.000472274,0.00017913,35.46050677
23,1980,1,24.06181879,85.73321054,1.060807469,47801,6.857597121,0,50.79600845,22.0120918,0,13.52482166,0.303340934,6.506140039,29.84065692,21.26689241,206.2635323,0.020920064,0.000449154,0.000169662,39.6435221
23,1981,1,22.31080646,79.10943246,1.05337323,49748,7.984240572,0,48.80799228,23.03610195,0,12.5030152,0.291469004,7.377180992,30.37477698,21.2764896,192.5521025,0.040202621,0.000508764,0.000167042,29.12679907
23,1982,1,25.15920954,89.77164116,1.047918924,49237,6.787578447,0,50.13506103,22.34092248,0,12.85618539,0.304648943,7.575603713,30.03506753,21.59898953,224.3279496,0.040619859,0.000514044,0.000172634,24.0063367
23,1983,1,27.96708032,102.4335617,1.058419901,44320,5.342960289,0,54.14711191,23.35288809,0,9.183212996,0.338447653,7.635379061,30.16031613,22.22486417,213.2702888,0.045126354,0.000571074,0.000197879,38.71841155
23,1984,1,25.08191985,90.03273881,1.050041105,45691,5.515309361,0,52.25536758,25.79282572,0,10.6585542,0.328292224,5.449650916,29.5181374,21.49302426,195.8624425,0.043772297,0.000553938,0.000196756,43.18137051
23,1985,1,22.0251585,78.32534115,1.044472297,49526,4.950934862,0,47.39126923,28.62738763,2.019141461,11.72111618,0.302871219,4.987279409,30.08795634,21.60851858,191.2244721,0.040382829,0.000486815,0.000189799,48.88341477
23,1986,1,21.01859079,72.69770943,1.071095427,47658,3.210373914,0,48.42209073,24.18481682,2.098283604,14.06899156,0.335725377,7.679717991,30.40866685,21.83227615,162.1491527,0.041965672,0.000514289,0.000205422,79.10529187
23,1987,1,18.25319907,60.10039127,1.071845077,53922,3.338155113,0,42.79700308,26.89069397,1.854530618,16.23641556,0.296724899,8.586476763,30.39627544,21.64707146,154.1367952,0.037090612,0.000491636,0.000188791,75.75757576
23,1988,1,17.93747538,59.87440319,1.06768409,53307,3.751852477,0,42.51224042,28.13889358,1.875926239,14.92299323,0.300148198,8.497945861,30.23072723,21.9044026,213.6728617,0.037518525,0.000504812,0.000196785,84.06025475
23,1989,1,17.2790564,58.88177487,1.077176651,64349,6.466300953,0,36.79000451,21.07103451,0.826741674,25.39122597,0.503504328,8.951188053,30.16542166,21.71398988,186.8338826,0.031080514,0.000430776,0.000167679,76.14725948
23,1990,1,19.27310245,66.25234485,1.084353917,66151,4.837417424,0,35.78781878,17.55831356,3.052108056,30.67678493,0.27210473,7.815452525,29.98321361,22.27825968,186.1379801,0.030233859,0.000419041,0.00016553,77.09634019
23,1991,1,17.52847071,61.19595658,1.085239769,74322,7.571109497,0,32.668658,17.26003068,3.118861172,32.63771158,0.438631899,6.304997174,30.1737385,22.26010991,212.4897474,0.040364899,0.000429886,0.000148677,69.96582439
23,1992,1,17.52021753,58.24688949,1.09720879,78150,5.648112604,0,31.06845809,17.58285349,2.752399232,36.20601408,0.441458733,6.300703775,30.18575319,22.25143447,203.4432734,0.038387716,0.000419194,0.000147409,74.2162508
23,1993,1,16.86389075,54.88694978,1.107110215,86482,5.744547998,0,30.41557781,17.93321154,1.953007562,37.20080479,0.382738605,6.3701117,29.71324689,22.14871895,235.5704039,0.0346893,0.000397308,0.000133554,74.00383895
23,1994,1,21.03691688,71.36043444,1.091014582,69047,8.416006488,0,38.09578982,20.0747317,2.094225672,24.00104277,0.28820948,7.029994062,30.17876915,22.46353263,177.7797464,0.043448665,0.000497632,0.000167277,66.62128695
23,1995,1,16.34519607,52.0595215,1.08720765,82443,8.095290079,0,31.90568029,21.43541598,1.821864804,29.41304902,0.274128792,7.054571037,30.29920761,22.80659255,232.1692596,0.036388778,0.000426476,0.000141188,60.64796283
23,1996,1,19.78011875,64.15471762,1.087161007,80166,7.227502931,0,32.81191528,20.62345633,1.311029614,29.5187486,0.172142804,8.335204451,30.16091805,22.79264696,191.7355424,0.037422349,0.00044358,0.000145573,41.16458349
23,1997,1,17.79924806,55.81216453,1.0872351,85379,7.3167875,0,28.43790628,21.96207498,1.280174282,32.60520737,0.147577273,8.250272315,30.40406135,22.9406362,184.7711991,0.035137446,0.000421181,0.000136685,56.21991356
23,1998,1,17.9889265,56.90334793,1.087073658,84797,6.155878156,0,28.63544701,18.89217779,0.599077798,35.80197413,0.299538899,9.615906223,30.92199115,22.73803951,238.9672709,0.03537861,0.000424072,0.000137977,66.48820123
23,1999,1,17.79063567,55.42002067,1.086709984,88143,5.22333027,0,26.17110831,19.96301465,0.881522072,38.82214129,0.344894093,8.593989313,29.79299477,21.33083873,189.0680962,0.034035601,0.000407973,0.000133079,69.14899652
23,2000,1,19.06794434,56.62485271,1.086313371,81920,4.422607422,0,28.31787109,19.73388672,0.668945313,33.52783203,0.434570313,12.89428711,30.51299205,21.64984626,215.2138677,0.036621094,0.000438965,0.000143188,74.95117188
23,2001,1,18.64156093,54.16333956,1.087883757,80234,5.011591096,0,28.91168333,18.0035895,0.795174116,32.28805743,0.497295411,14.49260912,30.98480699,21.91557668,203.6642075,0.037390632,0.000453174,0.000146571,58.57865743
23,2002,1,19.52467579,61.09038353,1.086705788,78113,6.111658751,0,30.83865682,23.38663219,1.761550574,24.08946014,0.459590593,13.35245094,31.11372452,22.11457898,190.1505851,0.051207866,0.000535122,0.000150935,60.169242
27,1975,0,4.366953704,7.505055518,1.005989826,3322678,0.505917215,27.44773944,0,38.97774626,9.615827956,8.011007988,0.902946358,14.53881478,23.81811007,12.46676771,64.57978095,0.339485198,0.001695232,0.000658156,204.3743029
27,1976,0,4.8423188,8.152305589,1.005997043,3328894,0.500316321,27.57973069,0,39.48004953,9.908065562,7.772281124,0.872632172,13.88692461,22.22353048,10.5641013,52.45740922,0.344558884,0.001710178,0.000665873,197.6193895
27,1977,0,4.314374416,7.597324728,1.006002011,3314799,0.518402473,27.46169526,0,39.33466252,10.31625145,7.675759526,1.020122185,13.67310657,23.60796374,11.46255747,49.52036421,0.346627352,0.001719214,0.000664466,223.7278942
27,1978,0,4.515082726,7.976903868,1.005992459,3196869,0.519758551,29.2411106,0,35.6830699,11.40960108,7.996449026,1.153847718,13.99616312,22.43509121,11.07632165,56.9662718,0.365357479,0.001802273,0.000684617,230.7617234
27,1979,0,4.838238431,8.059363246,1.00597995,3243904,0.505964418,29.51884519,0,37.15054453,11.16676079,7.978842777,1.201700174,12.47734212,23.35092617,11.96740366,50.94807822,0.365300576,0.001791015,0.000664326,252.8632167
27,1980,0,4.527088686,8.289517451,1.00597878,3088928,0.53584933,31.32766448,0,34.70197428,12.1549612,8.241435216,1.13291731,11.90519818,22.41973755,11.21637353,50.0004231,0.387513079,0.001885269,0.000673664,268.6045126
27,1981,0,4.806461362,9.095833515,1.005972766,3146643,0.522175538,32.80797981,0,32.37462909,12.23491194,8.509354255,1.159362533,12.39158684,23.47026108,11.69699254,37.85773219,0.376591815,0.001836783,0.000648691,331.7821564
27,1982,0,5.437956807,10.02669458,1.005978588,3174619,0.517951918,33.37345363,0,32.78050059,11.09087421,8.301153619,1.270199668,12.66586636,23.43371867,11.86464131,44.27257993,0.373273139,0.001819815,0.000629348,318.3374131
27,1983,0,4.354418636,7.846049401,1.005975095,3133241,0.49798276,35.99755014,0,31.25000598,11.34039801,7.72015303,1.302740517,11.89116956,23.89930993,11.92020186,53.16143561,0.381713376,0.001855497,0.000624098,321.9988504
27,1984,0,5.179849212,9.71658685,1.005959547,3059930,0.522855098,36.80999239,0,29.63845578,11.57186602,7.809492374,1.291271369,12.35606697,22.77611365,11.08815301,42.35658072,0.395433882,0.001915488,0.000621132,306.5429601
27,1985,0,3.787159172,6.834939989,1.005968189,2881294,0.446014881,37.03197244,0,26.2872862,12.79664623,8.09563342,1.382712073,13.95973476,24.06953466,11.86427359,31.51243979,0.426544462,0.002058041,0.0006415,308.6807525
27,1986,0,4.698999163,8.896902226,1.005963762,3088214,0.429374389,36.48516586,0,30.79737997,10.91452859,7.19095244,1.279801205,12.90279754,24.56374789,11.92597721,33.77003292,0.402174202,0.001936265,0.000577275,273.9447461
27,1987,0,4.372252837,8.550802077,1.005967488,2935392,0.481741451,36.97768475,0,28.94587844,11.28173,7.533542368,1.244467519,13.53495547,23.80173383,11.77719636,45.03476833,0.428222193,0.002056022,0.000599463,271.343657
27,1988,0,4.360799391,9.05285483,1.005977422,3033708,0.46537109,38.94639827,0,29.48490758,9.4925418,7.228579679,1.204895132,13.17730645,23.97048369,12.29576336,41.33247083,0.409399982,0.001973918,0.000584938,297.6555423
27,1989,0,5.009824308,10.55117365,1.005938085,3068206,0.444657236,37.09822613,0,32.16931979,9.658217212,7.136124498,1.310765966,12.18268917,23.32936946,11.9713698,46.45312351,0.408381967,0.001965504,0.000579958,262.9719126
27,1990,0,4.476868848,9.921550918,1.00593941,2966346,0.357004881,39.19906848,0,28.739466,11.23897886,7.394956623,1.389554691,11.68097046,23.76167868,11.43761005,43.948685,0.425776359,0.002046056,0.000595642,230.8901254
27,1991,0,4.45757138,9.091698914,1.005956764,3149089,0.260488033,38.10117783,0,32.15009166,10.3143163,6.942960329,1.350358786,10.88060706,22.59109982,12.00642726,62.36947525,0.392812016,0.001899117,0.0005368,149.7521982
27,1992,0,3.398199586,7.258424067,1.005964646,3276357,0.138110713,33.81682765,0,33.37859702,16.17360379,6.640210453,1.461379209,8.391271159,23.28414799,12.07934979,42.7277863,0.377553484,0.001848437,0.0004894,72.3251465
27,1993,0,2.668936751,6.45358355,1.005985784,3229395,0.096581558,39.20176999,0,30.3228004,15.90756163,6.042432096,1.207656542,7.221197779,23.62210519,11.88553587,41.00435749,0.327615544,0.001680962,0.000407627,63.46049337
27,1994,0,3.073880779,7.196374579,1.005967729,3293184,0.025112475,40.0755014,0,29.42507919,16.23465315,5.670621502,1.436876895,7.132155385,25.08815089,13.48705957,43.30425418,0.253857665,0.001401756,0.00041762,68.34358481
27,1995,0,3.456740886,7.475754587,1.005974997,3259579,0.042336756,36.23535432,0,28.78877916,19.5226132,5.524179656,1.706662118,8.180074789,23.58799664,12.08019237,48.35757644,0.242055799,0.001364735,0.000411332,38.04172257
27,1996,0,2.463755958,4.898867692,1.005996762,2778705,0.093784695,34.46461571,0,29.07361523,19.79857524,6.327227971,1.439519488,8.802661672,23.5550845,12.06966194,43.44391778,0.27998654,0.001617383,0.000491146,69.09693544
27,1997,0,3.212178002,7.035739917,1.00636432,3007899,0.126134554,40.28459732,0,27.47997855,16.39283766,5.754880732,1.473254255,8.488316928,22.5362244,11.20366166,50.02615699,0.235712702,0.001425916,0.000481692,66.43474399
27,1998,0,2.923272082,6.369593849,1.00627667,3096487,0.105474365,36.87016932,0,27.15448184,18.80708687,5.986461432,1.64270026,9.433625912,24.38486145,12.83315458,46.04437123,0.223802005,0.001265082,0.00047891,54.57797821
27,1999,0,3.078030204,6.39837466,1.004652566,2911693,0.048665845,33.18625968,0,27.30662195,21.72955734,6.27648588,1.793149209,9.659260094,24.64568364,13.17390971,54.49128965,0.222550935,0.001296572,0.000539305,42.10814808
27,2000,0,2.654407193,5.975119581,1.004463866,2832177,0.126086752,34.55204247,0,28.04362157,19.73481883,6.349497224,1.864996432,9.328936715,25.38959868,12.9568544,35.20082497,0.219619042,0.001292854,0.000497155,53.49241944
27,2001,0,3.018799563,7.517587784,1.004468445,2983846,0.130603255,45.42794769,0,24.4996223,14.75458184,6.231923497,1.623676289,7.331645132,25.04130435,12.79953671,46.46843033,0.202088177,0.001196402,0.000457453,67.0550692
27,2002,0,3.201846881,8.190139239,1.004450568,3057912,0.136236752,44.75701067,0,25.05834046,16.58033325,5.259961699,1.696778717,6.511338456,24.16470919,13.14822206,45.29727581,0.193596153,0.001139536,0.000433047,54.26676765
28,1975,1,1.67081278,5.48679226,1.684329,8187347,61.43137698,1.041961456,0.440179218,2.665197896,18.74196855,2.335518453,0.19511815,13.1486793,28.57099205,17.47879781,44.35919416,0.119208335,0.00051457,0.0000717,6.683972232
28,1976,1,1.769134002,5.817016954,1.684979747,8056600,60.96244073,1.075751558,0.571630713,2.802981407,19.00958221,2.483839337,0.208326093,12.88544796,28.44638613,16.32340839,70.77627414,0.12226001,0.000525295,0.0000744,6.350693841
28,1977,1,1.854831685,6.057929055,1.685679139,7875162,61.7638088,1.104472518,0.563531264,3.204048374,17.20414132,2.486044097,0.231233338,13.44272029,28.03595622,16.64546893,57.17788294,0.119235642,0.000541906,0.0000782,7.868282583
28,1978,1,1.970640441,6.495884461,1.686265648,8138610,61.56456692,1.122476688,0.619811,3.086448423,17.01030028,2.427773293,0.226070545,13.94255284,27.95652861,16.56894072,60.5153938,0.120536554,0.000526777,0.000076,10.50842834
28,1979,1,2.011803181,6.602977642,1.686895734,8008180,55.46703496,1.032219556,0.622163837,3.70548614,21.83769596,2.439867735,0.222322675,14.67320914,30.11228222,17.14594223,37.91633119,0.1303667,0.000537861,0.0000799,11.62561281
28,1980,1,2.401972606,7.886970443,1.687023621,7835524,61.2709501,1.047970755,0.530558007,4.071303974,16.65933255,2.535656837,0.244272112,13.63995567,29.86082828,16.66448079,30.87679746,0.128389627,0.000554337,0.0000884,12.7879131
28,1981,1,2.518058886,8.303623265,1.687073807,8219444,58.5039572,1.279843259,0.548346093,3.717940046,18.27601721,2.407535108,0.293924991,14.97243609,29.07364506,16.99650694,55.09143871,0.13054411,0.000530311,0.0000829,15.28083895
28,1982,1,2.734596788,9.131176666,1.687168604,8033844,56.78850622,1.15615887,0.644772291,3.246552958,20.95630684,2.486953941,0.30981433,14.41093454,28.61244216,17.25332106,41.48739751,0.129950245,0.000543715,0.0000869,20.96132312
28,1983,1,2.779805248,9.275748094,1.687150447,8381653,55.5880803,1.228468895,0.709883838,4.977466855,21.78849447,2.449755436,0.296182627,12.96166759,28.73559999,16.50571578,35.0593996,0.120620598,0.000520786,0.0000852,19.05352083
28,1984,1,2.820129356,9.350147649,1.687156674,8347838,55.11966092,1.604738856,0.6888011,4.703589121,20.30883925,2.491567278,0.301958423,14.78084505,28.70422346,17.09706319,81.39927426,0.127458151,0.000521743,0.0000906,22.54475949
28,1985,1,2.75055852,9.131951461,1.687255694,8770494,53.14181847,1.349228447,0.692093285,4.234721556,23.65461968,2.381815665,0.39313635,14.15256655,29.42914429,16.94045772,40.46662208,0.120517727,0.000496853,0.000088,22.12954025
28,1986,1,2.783640928,9.147432785,1.687264604,8736828,53.40267658,1.269110483,0.731386723,4.134704266,23.28161891,2.414297271,0.348581888,14.41762388,28.98784199,17.00520962,65.35706143,0.121211039,0.000499071,0.0000924,20.45731014
28,1987,1,2.868105042,9.336139833,1.687500249,8146043,55.03039942,1.360697458,0.696043466,3.487742454,21.96558501,2.569063286,0.360886875,14.52958203,29.40425355,17.09042076,53.28189733,0.132456949,0.000534085,0.000101793,15.39999236
28,1988,1,2.872234143,9.323438295,1.687715059,7931266,57.08168154,1.510099396,0.70354468,3.494839285,20.10265448,2.741756486,0.334070248,14.03135388,29.78749701,17.20910435,39.26972221,0.125705026,0.000548181,0.000110893,11.00807866
28,1989,1,2.677660992,8.637809266,1.687605632,8034963,58.89759542,1.508457475,0.599878307,3.70865429,19.59533603,2.716042376,0.306385978,12.66765012,29.13415585,16.74386157,65.943636,0.12669629,0.00054118,0.000114206,10.34292255
28,1990,1,2.508864312,8.153171871,1.687510866,8440305,56.39606626,1.541449035,0.57106941,3.473760723,21.31922958,2.682189802,0.288875817,13.72735938,28.97894112,16.45302436,77.26048678,0.125113962,0.00051749,0.000109705,8.948965707
28,1991,1,2.463427012,7.903313092,1.687338107,8512676,53.74338222,1.603561559,0.570913306,3.543809256,22.18446937,2.698845815,0.293374257,15.36164421,29.57959691,17.18294957,60.28907008,0.117824289,0.000513211,0.000100121,9.757096358
28,1992,1,2.573061712,8.247342202,1.686844661,9058096,55.81967778,1.62407199,0.607191622,3.760448112,18.03055521,2.532353378,0.273412867,17.35228905,28.25366036,16.56522524,52.81727835,0.11017768,0.000482085,0.000095,7.413478506
28,1993,1,2.597657035,8.423858357,1.68715107,10008004,54.8242187,1.452377517,0.605115665,3.382922309,18.56604973,2.349279637,0.277477907,18.54255854,28.01946246,16.36523251,61.0160452,0.110911227,0.000438967,0.0000898,8.623197992
28,1994,1,2.666797088,8.668223902,1.68726299,10098042,56.87122315,1.134170367,0.495145495,3.637962686,17.17370556,2.335848871,0.277647885,18.07429599,30.03691132,16.81272321,35.11446386,0.132302876,0.000433768,0.0000928,14.33446207
28,1995,1,2.55783983,8.338757822,1.686051824,11044353,54.62248445,0.968060329,0.580876037,3.518540199,18.95662879,2.180571374,0.250634872,18.92220395,29.02221597,16.43400339,33.00978184,0.140795934,0.00039684,0.0000804,16.30217723
28,1996,1,2.645664353,8.603377515,1.686159648,11156961,51.70314748,0.816530595,0.728693055,3.48516052,19.46694086,2.187154728,0.279735674,21.33263709,29.03482416,17.01833692,51.41155099,0.139554131,0.000393072,0.0000827,15.5860543
